"",,BATERAI,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
"",,KONSINYASI,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
345111,NASI PAKET,Pcs,50.00,IDR,600.000.00
35622222,NASI KUNING,Pcs,34.00,IDR,170.000.00
356489,NASI UDUK,Pcs,31.00,IDR,232.500.00
36523,KERIPIK 2500,Pcs,219.00,IDR,438.000.00
8991001006561,DONAT ALL VARIANT,Pcs,4.00,IDR,12.000.00
8994075260044,ROTI ALL VARIANT,Pcs,60.00,IDR,240.000.00
B123,CILOK,Pcs,60.00,IDR,150.000.00
B20011,PULSA20,Pcs,5.00,IDR,108.700.00
B20012,PULSA25,Pcs,9.00,IDR,238.500.00
B20014,PULSA50,Pcs,5.00,IDR,258.500.00
B20016,PULSA100,Pcs,1.00,IDR,102.500.00
B20049,GORENGAN 1000,Pcs,291.00,IDR,291.000.00
B20050,GORENGAN 1500,Pcs,437.00,IDR,655.500.00
b20051,MARTABAK,Pcs,58.00,IDR,116.000.00
"",Total KONSINYASI :,,,IDR,3.613.200.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8991002103238,GOOD DAY MOCACINO5X20G,Pcs,7.00,IDR,42.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8991002103337,GOOD DAY VANILLA 5 X 20 G,Pcs,1.00,IDR,6.000.00
8991002103764,GOOD DAY CAPPUCCINO 5X25G,Pcs,1.00,IDR,7.500.00
8991002103832,GOOD DAY CHOCOCINNO 5X20G,Pcs,2.00,IDR,12.000.00
8991002105485,KAPAL API SPC MIX ISI 5 25 GR,Pcs,3.00,IDR,18.000.00
8991002105645,KAPAL API RS MANTAP (5)25G,Pcs,2.00,IDR,11.000.00
8995183300233,CHJ BANDREK RENCENG,Pcs,1.00,IDR,6.000.00
8996001402023,TORABIKA SUSU ISI5@28GR,Pcs,2.00,IDR,12.000.00
8998666001924,TORABIKA CAFEVOLCANO CHOCOMELT,Pcs,1.00,IDR,7.500.00
"",265GR,,,,
"",Total KOPI PACK :,,,IDR,122.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
1241542,KOPI SEDUH CAPUCINO,Pcs,2.00,IDR,12.000.00
8991001400178,DELFI HOT COCOA 3IN1 25GR,Pcs,1.00,IDR,3.500.00
8991002105430,KAPAL API 65 G,Pcs,2.00,IDR,12.000.00
8992775913000,GERY COKLAT DRINK 28GR,Pcs,12.00,IDR,30.000.00
"",Total KOPI SACHET :,,,IDR,57.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8995555111252,KIMBO SOSIS SAPI,Pcs,39.00,IDR,39.000.00
8995555121268,KIMBO SOSIS AYAM,Pcs,29.00,IDR,29.000.00
B0000002,TOKAI KOREK GAS,Pcs,5.00,IDR,12.500.00
