Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8996001304044,ROMA SLAY OLAY BLUEBERRY 128GR,Pcs,1.00,IDR,4.500.00
8997004303423,OISHI SPONGE COKLAT 28GR,Pcs,3.00,IDR,6.000.00
"",Total BISKUIT ROLL :,,,IDR,41.500.00
"",,BUMBU MASAK,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8991188943017,SASA  50 GR,Pcs,2.00,IDR,3.000.00
8993111112507,GARAM MEJA CAP KAPAL 250G,Pcs,1.00,IDR,3.000.00
8995899250150,BONCABE LEVEL 30,Pcs,11.00,IDR,16.500.00
"",Total BUMBU MASAK :,,,IDR,22.500.00
"",COKLAT,,,,
Kode Barang,Nama Barang Unit,,Terjual,Mata Uang,Nilai Penjualan
6914973600362,SNICKERS 51 GR Pcs,,2.00,IDR,19.000.00
7622210086679,CADBURY DAIRI MILK FRUIT NUT 30 GR Pcs,,1.00,IDR,8.000.00
7622210086693,CADBURY FRUIT & NUT 65G Pcs,,1.00,IDR,12.500.00
7622210681614,CADBURY CASHEWNUT 30GR Pcs,,1.00,IDR,8.000.00
8991001111777,SILVER QUEN CHUNKY ALMOND 100 G Pcs,,2.00,IDR,43.000.00
8991001112026,JAGO MILK 12GR Pcs,,5.00,IDR,2.500.00
8991001121370,SILVERQUEEN DARK COKLAT 68GR Pcs,,1.00,IDR,14.500.00
8991001242013,TOP COKLAT 16GR Pcs,,3.00,IDR,3.000.00
8991001243034,TOP TRIPLE CHOC 16GR Pcs,,1.00,IDR,1.000.00
8991001502230,CHACHA MILK CHOCOLATE 10 G Pcs,,7.00,IDR,3.500.00
8991001502261,CHACHA PEANUT WAR 10GR Pcs,,4.00,IDR,2.000.00
8991001780126,SELAMAT WFR RS COKLAT 60GR Pcs,,1.00,IDR,4.500.00
8992957220070,LAGIE COKELAT KACANG 25GR Pcs,,3.00,IDR,6.000.00
8992957220087,LAGIE COKLAT METE 25G Pcs,,1.00,IDR,2.500.00
8992957220100,LAGIE COKLAT TING2 KCG 30GR Pcs,,2.00,IDR,4.000.00
8992957220186,LAGIE COKLAT BISKUIT 30GR Pcs,,1.00,IDR,2.000.00
8992957251579,LAGIE PEANUT PIE 30G Pcs,,3.00,IDR,7.500.00
8992957352047,LAGIE FEBBY PENUT WARNA 45 Pcs,,2.00,IDR,7.000.00
8992957354201,LAGIE GOLDEN CITY BALL WRN 50GR Pcs,,4.00,IDR,12.000.00
8992957354447,LAGIE METE COKLAT 500GR Pcs,,1.00,IDR,75.000.00
8992957354836,ALPINE DARK CHOCOLATE 35GR Pcs,,1.00,IDR,8.500.00
8992957361124,LAGIE GLN CITY BALL 50G Pcs,,8.00,IDR,28.000.00
8992957361131,LAGIE PEANUT COKLAT 45 G Pcs,,1.00,IDR,3.500.00
8996196225308,CLOUD9 CRUNCHYBANANA11GR Pcs,,10.00,IDR,5.000.00
8996196225407,CLOUD9 CRUNCHYCHOCO11GR Pcs,,8.00,IDR,4.000.00
8999909172234,CHOKI CHOKI COK 30 X 11G Pcs,,5.00,IDR,5.000.00
95502489,KIT KAT COKLAT 17GR Pcs,,4.00,IDR,18.000.00
9556001670700,KIT KAT COKLAT 35GR Pcs,,1.00,IDR,8.500.00
"",Total COKLAT :,,,IDR,318.000.00
"",DETERGEN,,,,
Kode Barang,Nama Barang Unit,,Terjual,Mata Uang,Nilai Penjualan
8998866604932,DAIA LEMON 12 X 1KG Pcs,,1.00,IDR,14.500.00
"",Total DETERGEN :,,,IDR,14.500.00
"",GULA,,,,
Kode Barang,Nama Barang Unit,,Terjual,Mata Uang,Nilai Penjualan
02881263,GULA PASIR LOKAL 1 KG Pcs,,1.00,IDR,12.500.00
"",Total GULA :,,,IDR,12.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8851932343831,PADDLE POP BANANA BOAT,Pcs,10.00,IDR,45.000.00
8999999034641,CORNETTO MINI CHOCO&VANILA,Pcs,9.00,IDR,22.500.00
8999999037635,WALLS DUNGDUNG KCG HJAU 38ML,Pcs,2.00,IDR,10.000.00
8999999047207,PADDLE POP RAINBOW POWER 60 ML,Pcs,6.00,IDR,18.000.00
8999999054526,WALLS CORNETTO DISC RAINBOW,Pcs,7.00,IDR,66.500.00
8999999519261,WALLS ICE CREAM SANDWICH STRWBRY,Pcs,1.00,IDR,7.000.00
"",Total ICE CREAM :,,,IDR,169.000.00
"",,KACANG,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8992775112137,GARUDA KACKULIT RS BAWANG 100,Pcs,1.00,IDR,8.500.00
8992775210116,GARUDA KATOM 52GRAM,Pcs,1.00,IDR,3.000.00
8992775210222,GARUDA KATOM PEDAS 100GR,Pcs,1.00,IDR,8.000.00
8992775217016,GARUDA KCG KEDELAI 75GR,Pcs,1.00,IDR,6.000.00
8995077600166,SUKRO DUA KELINCI 140GR,Pcs,1.00,IDR,8.000.00
"",Total KACANG :,,,IDR,33.500.00
"",,KECAP,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8999999100506,BANGO KECAP REFL600ML,Pcs,1.00,IDR,26.000.00
"",Total KECAP :,,,IDR,26.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8999999390198,SUNLIGTH JERUK NIPIS CAIR 800,Pcs,2.00,IDR,30.000.00
"",Total KEPERLUAN KAMAR MANDI :,,,IDR,30.000.00
"",,KONSINYASI,,,
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
345111,NASI PAKET,Pcs,35.00,IDR,420.000.00
35622222,NASI KUNING,Pcs,30.00,IDR,150.000.00
356489,NASI UDUK,Pcs,29.00,IDR,217.500.00
36523,KERIPIK 2500,Pcs,103.00,IDR,206.000.00
8991001006561,DONAT ALL VARIANT,Pcs,2.00,IDR,6.000.00
8994075260044,ROTI ALL VARIANT,Pcs,31.00,IDR,124.000.00
B123,CILOK,Pcs,44.00,IDR,110.000.00
B20011,PULSA20,Pcs,2.00,IDR,44.500.00
B20012,PULSA25,Pcs,2.00,IDR,54.000.00
B20040,ABON AYAM,Pcs,2.00,IDR,80.000.00
B20049,GORENGAN 1000,Pcs,246.00,IDR,246.000.00
B20050,GORENGAN 1500,Pcs,396.00,IDR,594.000.00
b20051,MARTABAK,Pcs,56.00,IDR,112.000.00
"",Total KONSINYASI :,,,IDR,2.364.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
24656,MAX TEH TARIKH ISI 5 PACK,Pcs,1.00,IDR,8.500.00
8991002101746,KOPI ABC MOCCA5X24X32 G,Pcs,1.00,IDR,6.000.00
8991002105485,KAPAL API SPC MIX ISI 5 25 GR,Pcs,10.00,IDR,60.000.00
8992775913031,GERY COKLAT DRINK ISI 4,Pcs,1.00,IDR,8.000.00
8996001401033,TORABIKA DUO 25GR ISI 5,Pcs,1.00,IDR,5.000.00
8996001414002,TORABIKA CAPUCINO 25GR ISI 5,Pcs,1.00,IDR,7.500.00
8998666001306,TORABIKA CREAMY LATTE 5@25GR,Pcs,1.00,IDR,7.500.00
8998666001924,TORABIKA CAFEVOLCANO CHOCOMELT,Pcs,1.00,IDR,7.500.00
"",265GR,,,,
9311931024036,INDOCAFE MIX ISI 5,Pcs,2.00,IDR,12.000.00
9556182014713,CADBURRY HOT COCOA,Pcs,4.00,IDR,20.000.00
"",Total KOPI PACK :,,,IDR,142.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
1241542,KOPI SEDUH CAPUCINO,Pcs,1.00,IDR,6.000.00
8994171101289,LUWAK WHITE KOFFIE 20G,Pcs,1.00,IDR,6.000.00
"",Total KOPI SACHET :,,,IDR,12.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8888166842557,MONDE GENJI ORGPIE24X 70 G,Pcs,1.00,IDR,7.500.00
"",Total KUE KALENG :,,,IDR,7.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8995555111252,KIMBO SOSIS SAPI,Pcs,31.00,IDR,31.000.00
8995555121268,KIMBO SOSIS AYAM,Pcs,22.00,IDR,22.000.00
B0000002,TOKAI KOREK GAS,Pcs,1.00,IDR,2.500.00
B20010,PULSA10,Pcs,8.00,IDR,99.000.00
B20048,KIMBO SOSIS OTAK-OTAK,Pcs,1.00,IDR,1.000.00
b20009,PULSA5,Pcs,2.00,IDR,14.000.00
"",Total LAIN LAIN :,,,IDR,169.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8992804900797,PRONAS SAUS BOLOGNAISE 385GR,Pcs,1.00,IDR,17.000.00
"",Total MAKANAN KALENG :,,,IDR,17.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
089686010343,INDOMIE SOTO 70 GR,Pcs,4.00,IDR,8.800.00
089686011289,INDOMIE MI KOCOK BDG 75 G,Pcs,5.00,IDR,12.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
089686060027,INDOMIE POPMI RASA AYAM 56 G,Pcs,1.00,IDR,5.000.00
089686060164,INDOMIE POPMIE BASO SPC 75GR,Pcs,2.00,IDR,10.000.00
089686060362,INDOMIE POPMIE SOTO 77 GR,Pcs,2.00,IDR,10.000.00
089686060461,INDOMIE POPMIE RS KARI AYAM,Pcs,5.00,IDR,25.000.00
089686060744,INDOMIE POPMIE GORENG 80GR,Pcs,1.00,IDR,6.000.00
089686060775,INDOMIE POPMIE GOR PEDAS 80GR,Pcs,4.00,IDR,24.000.00
8992388112654,MIE ABC CUP GORENG SPC,Pcs,1.00,IDR,6.000.00
8998866200301,MIE SEDAP GORENG 40X91GR,Pcs,3.00,IDR,6.600.00
8998866200318,MIE SEDAP AYAM BAWANG 70,Pcs,2.00,IDR,4.000.00
8998866200813,MIE SEDAPCUP GRG 83G,Pcs,4.00,IDR,20.000.00
8998866200837,MIE SEDAP CUP SOTO77GR,Pcs,3.00,IDR,15.000.00
8998866200844,MIE SEDAP CUP KARI AYAM SPC 72GR,Pcs,6.00,IDR,30.000.00
8998866200851,MIE SEEDAP CUP BASO72GRAM,Pcs,2.00,IDR,10.000.00
8998866200929,MIE SEDAP BASO SPC 77 GR,Pcs,1.00,IDR,2.000.00
997021220185,PRONAS PASTAMIA 200GR,Pcs,2.00,IDR,15.000.00
"",Total MIE INSTANT :,,,IDR,209.900.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
749921030382,HILO CHOCOLATE AVOCADO 200ML,Pcs,1.00,IDR,7.500.00
749921040220,WRP COCO SPLASH 350ML,Pcs,1.00,IDR,8.500.00
8850389108048,MOGU MOGU MANGGA 320ML,Pcs,1.00,IDR,7.500.00
8850389108055,MOGU MOGU STRW 320ML,Pcs,1.00,IDR,7.500.00
8850389108277,MOGU MOGU KELAPA 320ML,Pcs,2.00,IDR,15.000.00
8886008101053,AQUA AQUA 24 X 600 ML,Pcs,57.00,IDR,171.000.00
8886008101091,AQUA AQUA 12 X1500 ML,Pcs,5.00,IDR,22.500.00
8886008101138,AQUA GALON REFILL,Pcs,6.00,IDR,96.000.00
8886008101336,AQUA AQUA 24 X 330ML,Pcs,15.00,IDR,30.000.00
8991002121003,GOOD DAY TIRAMISU BLISS 250ML,Pcs,3.00,IDR,18.000.00
8991002121010,GOOD DAY FUNTASTIC MOCACINO 250 ML,Pcs,9.00,IDR,54.000.00
8991002121065,GOOD DAY AVOCADO DELIGHT,Pcs,4.00,IDR,24.000.00
8991002121089,GOOD DAY ORIGINAL CAPUCINO 250ML,Pcs,7.00,IDR,42.000.00
8992388101016,NU GRENTE ORG24X 500ML,Pcs,1.00,IDR,6.000.00
8992388101023,NU GRENTE MADU24X 500ML,Pcs,2.00,IDR,12.000.00
8992388101085,NU GRENTE ORG 24 X330M,Pcs,4.00,IDR,16.000.00
8992388101092,NU GRENTE MADU24X 330ML,Pcs,5.00,IDR,20.000.00
8992388133277,NU GREENTEA JASMINE GULA BATU500ML,Pcs,1.00,IDR,6.000.00
8992388133345,NU TEH TARIKH 330ML,Pcs,4.00,IDR,24.000.00
8992388133529,NU OCEANA 460 ML,Pcs,2.00,IDR,15.000.00
8992388133604,NU OCEANA 330ML,Pcs,2.00,IDR,9.000.00
8992752111818,MIZONE ACTIVE 500ML,Pcs,2.00,IDR,8.000.00
8992752119104,MIZONE LYCEE LMN 500ML,Pcs,1.00,IDR,4.000.00
8992761002022,SPRITE BOTOL 390ML,Pcs,5.00,IDR,22.500.00
8992761002039,FANTA BOTOL STRWBRY 390ML,Pcs,1.00,IDR,4.500.00
8992761002046,FANTA ROYAL JERUK 390ML,Pcs,1.00,IDR,4.500.00
8992761122317,FRESTEA GR TEH HIJAU500,Pcs,1.00,IDR,6.000.00
8992761122324,FRESTEA GREEN MLTI 500M,Pcs,3.00,IDR,18.000.00
8992761122331,FRESTEA FRTCY APEL 500M,Pcs,2.00,IDR,12.000.00
8992761122348,FRESTEA FRTCY MRKS 500M,Pcs,4.00,IDR,24.000.00
8992761122430,FRESTEA GREEN MADU 500 ML,Pcs,1.00,IDR,6.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8992761122485,AQUARIUS 250 ML,Pcs,3.00,IDR,15.000.00
8992761122515,FRESTEA JASMINE NON KALORI,Pcs,2.00,IDR,12.000.00
8992761122522,FRESTEA KLASIK 500ML,Pcs,2.00,IDR,12.000.00
8992761139018,ISOTONIK ADES NATURAL 600 ML,Pcs,31.00,IDR,93.000.00
8992761145019,COCA COLA 250 ML,Pcs,4.00,IDR,14.000.00
8992761145026,SPRITE BOTOL 250 ML,Pcs,3.00,IDR,10.500.00
8992761145033,FANTA 250ML,Pcs,4.00,IDR,14.000.00
8992761164539,NUTRIBOOS JERUK 300ML,Pcs,1.00,IDR,6.500.00
8992761164560,NUTRIBOOST APEL 300ML,Pcs,1.00,IDR,6.000.00
8992761164577,NUTRIBOOST MANGO 300ML,Pcs,1.00,IDR,6.000.00
8992761166038,PULPY ORANGE 350 ML,Pcs,4.00,IDR,28.000.00
8992761166052,FRESTEA JASMINE 350ML,Pcs,2.00,IDR,8.000.00
8992761166205,FRESTEA TEH HIJAU 350ML,Pcs,5.00,IDR,20.000.00
8992761166212,FRESTEA APEL 350,Pcs,7.00,IDR,28.000.00
8992761166229,FRESTEA MARKISA 350ML,Pcs,4.00,IDR,16.000.00
8992772585026,ADEM SARI CHINGKU PET350ML,Pcs,1.00,IDR,6.500.00
8992775709047,GOOD MOOD ORANGE MADU 500ML,Pcs,7.00,IDR,35.000.00
8992775709061,GOOD MOOD LEMON MADU 500ML,Pcs,2.00,IDR,10.000.00
8992775712603,MYTEA SUNTORY 450ML,Pcs,1.00,IDR,6.500.00
8992775712658,MYTEA MATCHA 450ML,Pcs,1.00,IDR,6.500.00
8992775712696,MYTEA JASMINE 450ML,Pcs,1.00,IDR,6.000.00
8992775916032,CLEVO SMOOTHY LECI 200ML,Pcs,1.00,IDR,4.500.00
8992802037129,BENECOL LECI 100ML,Pcs,1.00,IDR,6.500.00
8992802710039,BENECOL BLACKCURRENT 100ML,Pcs,1.00,IDR,6.500.00
8992982201501,NESTLE PURE LIFE1500ML,Pcs,2.00,IDR,9.000.00
8993190912210,AMIDIS 600ML,Pcs,27.00,IDR,81.000.00
8993190912463,AMIDIS 330ML,Pcs,2.00,IDR,4.000.00
8993539105006,RON 88 380ML,Pcs,4.00,IDR,8.000.00
8993539106003,RON 88 600 ML,Pcs,37.00,IDR,92.500.00
8993539121501,RON 88 1500 ml,Pcs,3.00,IDR,12.000.00
8994947000051,KIYORA MILK TEA,Pcs,1.00,IDR,6.500.00
8994947000150,KIYORA STRAWBERRY MILK TEA 330ML,Pcs,1.00,IDR,6.500.00
8994985000204,POKKA LEMON TEA 350ML,Pcs,1.00,IDR,6.000.00
8995227500124,LARUTAN CAP KAKI TIGA ORI 200ML,Pcs,1.00,IDR,3.000.00
8996001600146,TEH PUCUK HARUM 350 ml,Pcs,12.00,IDR,36.000.00
8996001600207,TEH PUCUK 480 ML,Pcs,3.00,IDR,16.500.00
8996001600269,LE-MINERALE 600ML,Pcs,21.00,IDR,63.000.00
8996001600313,KOPIKO 78 CARAMEL FRSPPE,Pcs,2.00,IDR,12.000.00
8996001600375,LE-MINERALE 330ML,Pcs,8.00,IDR,16.000.00
8996001600399,LE-MINERALE 1500ML,Pcs,1.00,IDR,4.500.00
8996006320117,TEH BOTOL KOTAK 200 ML,Pcs,15.00,IDR,45.000.00
8996006852045,SOSRO PRIM-A 600 ML,Pcs,12.00,IDR,30.000.00
8996006853387,FRUIT TEA PET APEL 500 ML,Pcs,1.00,IDR,6.000.00
8996006853394,FRUIT TEA PET STRAW500 ML,Pcs,5.00,IDR,30.000.00
8996006853400,FRUIT TEA PET BLCK CUR500,Pcs,1.00,IDR,6.000.00
8996006853431,FRUIT TEA PET X-TRAME 500,Pcs,4.00,IDR,24.000.00
8996006855145,TEH BOTOL ORIGINAL 450ML,Pcs,2.00,IDR,12.000.00
8996006855541,FRUIT TEA GUAVA 500 ML,Pcs,5.00,IDR,30.000.00
8996006855879,FRUIT TEA BLACKUREN 230 ML,Pcs,4.00,IDR,10.000.00
8996006857255,FRUIT TEA FREEZE 500ML,Pcs,1.00,IDR,6.000.00
8996006857705,STEE TEH BOTOL 350ML,Pcs,2.00,IDR,5.000.00
8996006858016,SOSRO TEH BOTOL 350ML,Pcs,4.00,IDR,18.000.00
8996006858085,FRUITEA APEL 350ML,Pcs,4.00,IDR,18.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8996006858092,FRUITEA GUAVA 350ML,Pcs,3.00,IDR,13.500.00
8996006858818,TEH BOTOL TAWAR 350ML,Pcs,1.00,IDR,4.500.00
8996006858825,TEH BOTOL TAWAR 450ML,Pcs,1.00,IDR,6.000.00
8997009510055,YOU C C1000 ORANGE 140ML,Pcs,8.00,IDR,48.000.00
8997009510123,YOU C C1000 ORG WTR 500ML,Pcs,1.00,IDR,7.500.00
8997009781110,FATIGON HYDROCOCO 500ML,Pcs,2.00,IDR,19.000.00
8997009781189,XONCE DRINK ORANGE 200ML,Pcs,2.00,IDR,11.000.00
8997011921412,MILKO RS KACANG HIJAU 200ML,Pcs,1.00,IDR,5.000.00
8997035563414,POCARI SWEAT 500 ML,Pcs,1.00,IDR,7.000.00
8997035563544,POCARI SWEAT 350 ML,Pcs,1.00,IDR,6.000.00
8997035601017,POCARI SWEAT IONESSENCE 250ML,Pcs,4.00,IDR,28.000.00
"",Total MINUMAN BOTOL :,,,IDR,1.870.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
1899600685202,SOSRO PRIM-A DUS 240 ML,Pcs,1.00,IDR,22.000.00
8992726848047,INACO KRIUK GUAVA 200GR,Pcs,1.00,IDR,3.000.00
8992726896321,INACO PUDING MARKISA 120GR,Pcs,1.00,IDR,3.000.00
8992726964785,INACO SELASIH STRWBRY 200GR,Pcs,1.00,IDR,5.000.00
8992775406038,OKKY JELY JAMBU 195 GR,Pcs,3.00,IDR,3.000.00
8992775406052,OKKY JELI APEL 195ML,Pcs,5.00,IDR,5.000.00
8992775406069,OKKY JELY BLACKCURRT198M,Pcs,5.00,IDR,5.000.00
B20053,AMIDIS CUP 240ML,Pcs,1.00,IDR,22.500.00
"",Total MINUMAN GELAS :,,,IDR,68.500.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
8992696404441,NESTLE BEAR BRAND195G,Pcs,4.00,IDR,34.000.00
8995227500230,LARUTAN KAKI 3 ANGGUR 320 ML,Pcs,1.00,IDR,6.000.00
8995227500292,LARUTAN KAKI 3 MELON 320 ML,Pcs,1.00,IDR,6.000.00
8995227500308,LARUTAN KAKI 3 JERUK 320 ML,Pcs,1.00,IDR,6.000.00
8995227500582,PANDA CINCAU 310ML,Pcs,2.00,IDR,10.000.00
9556001047175,NESCAFE ORGINAL 240ML,Pcs,1.00,IDR,8.000.00
9556001054005,NESCAFE MOCHA 240ML,Pcs,1.00,IDR,8.000.00
"",Total MINUMAN KALENG :,,,IDR,78.000.00
Kode Barang,Nama Barang,Unit,Terjual,Mata Uang,Nilai Penjualan
749921006868,HILO TEEN CHOCOLATE 200ML,Pcs,1.00,IDR,7.500.00
749921030085,HILO TIRAMISU CAKE 200 ML,Pcs,1.00,IDR,7.500.00
749921040299,WRP ON THE GO COFFE 200ML,Pcs,1.00,IDR,11.500.00
7499221133162,YOGHURT HEAVENLY PEACH 200 ML,Pcs,1.00,IDR,9.000.00
8991002121041,GOODAY CARAMEL MOCCHIATO COFFE,Pcs,1.00,IDR,4.000.00
"",4200ML,,,,
8991002121058,GOOD DAY WHITE VANILA COFFE 200ML,Pcs,5.00,IDR,22.500.00
